date,lift_reason,det_facility,city,state,detainer_type
2011-07-30 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-07-31 00:00:00,,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-07-31 00:00:00,,RIVERSIDE CORR. FACILITY,PHILADELPHIA,PENNSYLVANIA,
2011-08-01 00:00:00,Lifted,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,NORTHAMPTON COUNTY PRISON,EASTON,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,PHILADELPHIA DETENTION CT,PHILADELPHIA,PENNSYLVANIA,
2011-08-01 00:00:00,Lifted,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,PHI DISTRICT OFFICE,PHILADELPHIA,PENNSYLVANIA,
2011-08-01 00:00:00,,PHILADELPHIA 35TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-01 00:00:00,,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-01 00:00:00,,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Case Closed,NORTHAMPTON COUNTY PRISON,EASTON,PENNSYLVANIA,
2011-08-01 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Lifted,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,PHI DISTRICT OFFICE,PHILADELPHIA,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Case Closed,NORTHAMPTON COUNTY PRISON,EASTON,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2011-08-01 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,ALLEGHENY CO. JAIL,PITTSBURGH,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-01 00:00:00,Booked into Detention,ALLENWOOD U.S.PEN.,WHITE DEER,PENNSYLVANIA,
2011-08-02 00:00:00,Booked into Detention,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-02 00:00:00,Booked into Detention,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2011-08-02 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-02 00:00:00,,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2011-08-02 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-02 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-02 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,PHILADELPHIA 25TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,PHILADELPHIA 25TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-03 00:00:00,Lifted,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"LEHIGH COUNTY JAIL, PA",ALLENTOWN,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2011-08-03 00:00:00,Booked into Detention,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2011-08-03 00:00:00,,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-04 00:00:00,,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-04 00:00:00,,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2011-08-04 00:00:00,Died,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-04 00:00:00,Lifted,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2011-08-04 00:00:00,,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-04 00:00:00,,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-04 00:00:00,,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-04 00:00:00,Lifted,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-04 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-04 00:00:00,,"LEHIGH COUNTY JAIL, PA",ALLENTOWN,PENNSYLVANIA,
2011-08-04 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-04 00:00:00,,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-04 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-05 00:00:00,Case Closed,ALLEGHENY CO. JAIL,PITTSBURGH,PENNSYLVANIA,
2011-08-05 00:00:00,,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2011-08-05 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-05 00:00:00,Lifted,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2011-08-05 00:00:00,Case Closed,ALLEGHENY CO. JAIL,PITTSBURGH,PENNSYLVANIA,
2011-08-05 00:00:00,Booked into Detention,PHILADELPHIA 9TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-05 00:00:00,Booked into Detention,NORTHAMPTON COUNTY PRISON,EASTON,PENNSYLVANIA,
2011-08-05 00:00:00,,"CUMBERLAND CNTY JAIL, PA",CARLISLE,PENNSYLVANIA,
2011-08-05 00:00:00,Booked into Detention,"LEHIGH COUNTY JAIL, PA",ALLENTOWN,PENNSYLVANIA,
2011-08-05 00:00:00,Booked into Detention,ALLEGHENY CO. JAIL,PITTSBURGH,PENNSYLVANIA,
2011-08-05 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-05 00:00:00,Booked into Detention,PHILADELPHIA 25TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-05 00:00:00,Booked into Detention,BRADFORD COUNTY PRISON,TROY,PENNSYLVANIA,
2011-08-05 00:00:00,,PHILADELPHIA DETENTION CT,PHILADELPHIA,PENNSYLVANIA,
2011-08-06 00:00:00,Booked into Detention,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2011-08-06 00:00:00,,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2011-08-06 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-06 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-07 00:00:00,Booked into Detention,NORTHAMPTON COUNTY PRISON,EASTON,PENNSYLVANIA,
2011-08-07 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2011-08-07 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,PHILADELPHIA DETENTION CT,PHILADELPHIA,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,FRANKLIN COUNTY JAIL,CHAMBERSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,PHILADELPHIA 35TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,PHILADELPHIA 35TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-08 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-08 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-09 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-09 00:00:00,,WESTMORELAND COUNTY JAIL,GREENSBURG,PENNSYLVANIA,
2011-08-09 00:00:00,,PHI DISTRICT OFFICE,PHILADELPHIA,PENNSYLVANIA,
2011-08-09 00:00:00,Booked into Detention,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2011-08-09 00:00:00,,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2011-08-09 00:00:00,Booked into Detention,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-09 00:00:00,,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-09 00:00:00,,PHILADELPHIA 25TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-09 00:00:00,Booked into Detention,NORTHAMPTON COUNTY PRISON,EASTON,PENNSYLVANIA,
2011-08-09 00:00:00,Booked into Detention,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2011-08-09 00:00:00,Booked into Detention,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-10 00:00:00,,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,"LEHIGH COUNTY JAIL, PA",ALLENTOWN,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2011-08-10 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,"SCI HUNTINGDON, PA",HUNTINGDON,PENNSYLVANIA,
2011-08-10 00:00:00,Lifted,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-10 00:00:00,,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2011-08-10 00:00:00,,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,SCHUYLKILL COUNTY PRISON,POTTSVILLE,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,Case Closed,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,"DAUPHIN CNTY JAIL, PA",HARRISBURG,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-10 00:00:00,,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-10 00:00:00,Booked into Detention,SCHUYLKILL COUNTY PRISON,POTTSVILLE,PENNSYLVANIA,
2011-08-11 00:00:00,Booked into Detention,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-11 00:00:00,Booked into Detention,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-11 00:00:00,,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-11 00:00:00,,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-11 00:00:00,Transferred,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2011-08-11 00:00:00,Booked into Detention,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2011-08-11 00:00:00,,"CUMBERLAND CNTY JAIL, PA",CARLISLE,PENNSYLVANIA,
2011-08-11 00:00:00,,PHILADELPHIA 15TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-11 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2011-08-11 00:00:00,Booked into Detention,"LEHIGH COUNTY JAIL, PA",ALLENTOWN,PENNSYLVANIA,
2011-08-11 00:00:00,Booked into Detention,PHILADELPHIA 1ST POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-12 00:00:00,,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2011-08-12 00:00:00,Lifted,PHILADELPHIA DETENTION CT,PHILADELPHIA,PENNSYLVANIA,
2011-08-12 00:00:00,Booked into Detention,"US MARSHALS, E.DIST.PA",PHILADELPHIA,PENNSYLVANIA,
2011-08-12 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-12 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-12 00:00:00,Booked into Detention,"CUMBERLAND CNTY JAIL, PA",CARLISLE,PENNSYLVANIA,
2011-08-12 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-12 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-13 00:00:00,,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-13 00:00:00,,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2011-08-13 00:00:00,Booked into Detention,PHILADELPHIA DETENTION CT,PHILADELPHIA,PENNSYLVANIA,
2011-08-14 00:00:00,,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2011-08-14 00:00:00,,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2011-08-14 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-14 00:00:00,,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2011-08-14 00:00:00,Booked into Detention,"LANCASTER CNTY JAIL, PA",LANCASTER,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,FRANKLIN COUNTY JAIL,CHAMBERSBURG,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,PHILADELPHIA DETENTION CT,PHILADELPHIA,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,FRANKLIN COUNTY JAIL,CHAMBERSBURG,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,PHILADELPHIA DETENTION CT,PHILADELPHIA,PENNSYLVANIA,
2011-08-15 00:00:00,,PHILADELPHIA 25TH POLICE DIST.,PHILADELPHIA,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-15 00:00:00,Booked into Detention,"BERKS COUNTY JAIL, PA",LEESPORT,PENNSYLVANIA,
2011-08-15 00:00:00,Lifted,NORTHAMPTON COUNTY PRISON,EASTON,PENNSYLVANIA,
2011-08-15 00:00:00,,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2011-08-16 00:00:00,,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,FRANKLIN COUNTY JAIL,CHAMBERSBURG,PENNSYLVANIA,
2011-08-16 00:00:00,Case Closed,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ADAMS COUNTY ADULT C.C.,GETTYSBURG,PENNSYLVANIA,
2011-08-16 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Lifted,PHILADELPHIA DETENTION CT,PHILADELPHIA,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2011-08-16 00:00:00,,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
